ID,time,pop,popPred,indivPredMean,indivPredMode
39,13.3919,4.85904,4.85904,4.52574,4.51333
39,13.432,4.88207,4.88207,4.54623,4.53373
39,13.4506,4.89279,4.89279,4.55576,4.54322
39,13.496,4.91907,4.91907,4.57913,4.56648
39,13.5095,4.92693,4.92693,4.58611,4.57343
39,13.56,4.95635,4.95635,4.61226,4.59946
39,13.5687,4.96145,4.96145,4.6168,4.60398
39,13.624,4.99391,4.99391,4.64564,4.63268
39,13.6282,4.99638,4.99638,4.64783,4.63487
39,13.6879,5.03171,5.03171,4.67921,4.6661
39,13.688,5.03176,5.03176,4.67926,4.66615
39,13.7479,5.06744,5.06744,4.71094,4.69768
39,13.752,5.0699,5.0699,4.71312,4.69986
39,13.8081,5.10359,5.10359,4.74303,4.72962
39,13.816,5.10833,5.10833,4.74724,4.73381
39,13.8686,5.14016,5.14016,4.77548,4.76192
39,13.88,5.14705,5.14705,4.7816,4.76801
39,13.9294,5.17715,5.17715,4.80829,4.79458
39,13.944,5.18607,5.18607,4.81621,4.80246
39,13.9904,5.21458,5.21458,4.84148,4.82762
39,14,5.22046,5.22046,4.8467,4.83281
39,14.008,5.22539,5.22539,4.85107,4.83716
39,14.0517,5.25244,5.25244,4.87505,4.86103
39,14.072,5.26501,5.26501,4.88619,4.87211
39,14.1133,5.29075,5.29075,4.909,4.89482
39,14.136,5.30493,5.30493,4.92156,4.90732
39,14.1752,5.3295,5.3295,4.94334,4.92899
39,14.2,5.34515,5.34515,4.95719,4.94278
39,14.2373,5.36872,5.36872,4.97807,4.96356
39,14.264,5.38568,5.38568,4.99308,4.9785
39,14.2997,5.4084,5.4084,5.0132,4.99852
39,14.328,5.42651,5.42651,5.02923,5.01448
39,14.3623,5.44855,5.44855,5.04873,5.03389
39,14.392,5.46766,5.46766,5.06565,5.05072
39,14.4253,5.48917,5.48917,5.08467,5.06966
39,14.456,5.50912,5.50912,5.10232,5.08722
39,14.4885,5.53028,5.53028,5.12103,5.10585
39,14.52,5.5509,5.5509,5.13927,5.12399
39,14.552,5.57188,5.57188,5.15782,5.14245
39,14.584,5.59299,5.59299,5.17648,5.16103
39,14.6157,5.61398,5.61398,5.19503,5.17948
39,14.648,5.63541,5.63541,5.21396,5.19833
39,14.6798,5.65658,5.65658,5.23267,5.21695
39,14.712,5.67814,5.67814,5.25172,5.2359
39,14.7441,5.69969,5.69969,5.27075,5.25485
39,14.776,5.7212,5.7212,5.28975,5.27375
39,14.8087,5.74333,5.74333,5.30928,5.29319
39,14.84,5.76458,5.76458,5.32805,5.31186
39,14.8736,5.78749,5.78749,5.34827,5.33198
39,14.904,5.8083,5.8083,5.36663,5.35026
39,14.9388,5.83218,5.83218,5.38771,5.37123
39,14.968,5.85234,5.85234,5.40549,5.38893
39,15.0042,5.87742,5.87742,5.42761,5.41094
39,15.032,5.89671,5.89671,5.44463,5.42788
39,15.07,5.9232,5.9232,5.46799,5.45112
39,15.096,5.94142,5.94142,5.48405,5.46711
39,15.136,5.96955,5.96955,5.50884,5.49178
39,15.16,5.98647,5.98647,5.52376,5.50662
39,15.2023,6.01646,6.01646,5.55018,5.53291
39,15.224,6.03186,6.03186,5.56375,5.54642
39,15.269,6.06394,6.06394,5.59201,5.57454
39,15.288,6.07759,6.07759,5.60403,5.5865
39,15.3359,6.11201,6.11201,5.63434,5.61666
39,15.352,6.12366,6.12366,5.6446,5.62687
39,15.4031,6.16066,6.16066,5.67718,5.65928
39,15.416,6.17007,6.17007,5.68547,5.66753
39,15.4706,6.20992,6.20992,5.72053,5.70242
39,15.48,6.21684,6.21684,5.72662,5.70848
39,15.5383,6.25978,6.25978,5.7644,5.74607
39,15.544,6.26395,6.26395,5.76807,5.74972
39,15.6064,6.31026,6.31026,5.80879,5.79024
39,15.608,6.31142,6.31142,5.80982,5.79126
39,15.672,6.35925,6.35925,5.85186,5.8331
39,15.6748,6.36137,6.36137,5.85372,5.83495
39,15.736,6.40745,6.40745,5.89421,5.87523
39,15.7435,6.41313,6.41313,5.8992,5.88019
39,15.8,6.45602,6.45602,5.93686,5.91767
39,15.8125,6.46555,6.46555,5.94522,5.92599
39,15.864,6.50496,6.50496,5.97983,5.96041
39,15.8818,6.51862,6.51862,5.99182,5.97234
39,15.928,6.55428,6.55428,6.0231,6.00347
39,15.9514,6.57238,6.57238,6.03899,6.01928
39,15.992,6.60397,6.60397,6.0667,6.04684
39,16.0213,6.62682,6.62682,6.08674,6.06679
39,16.056,6.65404,6.65404,6.11061,6.09053
39,16.0915,6.68196,6.68196,6.13509,6.11489
39,16.12,6.70449,6.70449,6.15485,6.13454
39,16.162,6.7378,6.7378,6.18404,6.16359
39,16.184,6.75533,6.75533,6.1994,6.17887
39,16.2328,6.79436,6.79436,6.2336,6.21289
39,16.248,6.80656,6.80656,6.24429,6.22352
39,16.3039,6.85166,6.85166,6.28379,6.26282
39,16.312,6.85818,6.85818,6.2895,6.2685
39,16.3754,6.90969,6.90969,6.3346,6.31337
39,16.376,6.91019,6.91019,6.33504,6.31381
39,16.44,6.9626,6.9626,6.38091,6.35944
39,16.4471,6.96847,6.96847,6.38605,6.36455
39,16.504,7.01541,7.01541,6.42712,6.40541
39,16.5192,7.02801,7.02801,6.43815,6.41638
39,16.568,7.06862,7.06862,6.47366,6.45171
39,16.5916,7.08833,7.08833,6.4909,6.46886
39,16.632,7.12223,7.12223,6.52054,6.49835
39,16.6643,7.14944,7.14944,6.54433,6.52201
39,16.696,7.17625,7.17625,6.56777,6.54532
39,16.7373,7.21134,7.21134,6.59844,6.57583
39,16.76,7.23068,7.23068,6.61533,6.59264
39,16.8107,7.27406,7.27406,6.65323,6.63034
39,16.824,7.28553,7.28553,6.66325,6.6403
39,16.8843,7.3376,7.3376,6.70872,6.68554
39,16.888,7.34078,7.34078,6.7115,6.68831
39,16.952,7.39646,7.39646,6.76011,6.73666
39,16.9583,7.40197,7.40197,6.76492,6.74144
39,17,7.43849,7.43849,6.7968,6.77315
39,17.016,7.45256,7.45256,6.80908,6.78536
39,17.0326,7.46719,7.46719,6.82185,6.79807
39,17.08,7.50908,7.50908,6.85839,6.83442
39,17.1073,7.53328,7.53328,6.8795,6.85541
39,17.144,7.56603,7.56603,6.90806,6.88383
39,17.1822,7.60024,7.60024,6.9379,6.9135
39,17.208,7.6234,7.6234,6.95809,6.93359
39,17.2575,7.66808,7.66808,6.99704,6.97233
39,17.272,7.68121,7.68121,7.00849,6.98371
39,17.3331,7.73683,7.73683,7.05696,7.03192
39,17.336,7.73945,7.73945,7.05924,7.0342
39,17.4,7.79813,7.79813,7.11036,7.08504
39,17.4091,7.80649,7.80649,7.11765,7.09229
39,17.464,7.85725,7.85725,7.16185,7.13626
39,17.4854,7.87708,7.87708,7.17912,7.15343
39,17.528,7.91681,7.91681,7.21371,7.18783
39,17.562,7.94862,7.94862,7.2414,7.21538
39,17.592,7.97682,7.97682,7.26594,7.23978
39,17.6389,8.02111,8.02111,7.30449,7.27812
39,17.656,8.03727,8.03727,7.31854,7.2921
39,17.7162,8.09458,8.09458,7.3684,7.34169
39,17.72,8.09818,8.09818,7.37153,7.3448
39,17.784,8.15954,8.15954,7.42488,7.39787
39,17.7939,8.16904,8.16904,7.43314,7.40608
39,17.848,8.22138,8.22138,7.47863,7.45132
39,17.8718,8.24453,8.24453,7.49874,7.47132
39,17.912,8.28369,8.28369,7.53275,7.50515
39,17.9501,8.32106,8.32106,7.5652,7.53741
39,17.976,8.34648,8.34648,7.58726,7.55936
39,18,8.37015,8.37015,7.6078,7.57979
39,18.0288,8.39865,8.39865,7.63253,7.60438
39,18.04,8.40975,8.40975,7.64216,7.61395
39,18.104,8.4735,8.4735,7.69746,7.66895
39,18.1078,8.47731,8.47731,7.70076,7.67223
39,18.168,8.53774,8.53774,7.75316,7.72434
39,18.1872,8.55706,8.55706,7.76991,7.741
39,18.232,8.60247,8.60247,7.80927,7.78014
39,18.2668,8.63793,8.63793,7.84,7.8107
39,18.296,8.6677,8.6677,7.86579,7.83635
39,18.3469,8.71992,8.71992,7.91103,7.88134
39,18.36,8.73342,8.73342,7.92273,7.89297
39,18.424,8.79965,8.79965,7.98008,7.95
39,18.4273,8.80306,8.80306,7.98303,7.95294
39,18.488,8.86638,8.86638,8.03785,8.00744
39,18.508,8.88737,8.88737,8.05602,8.02551
39,18.552,8.93362,8.93362,8.09604,8.06531
39,18.5891,8.97287,8.97287,8.13,8.09907
39,18.616,9.00137,9.00137,8.15465,8.12359
39,18.6706,9.05957,9.05957,8.20499,8.17365
39,18.68,9.06964,9.06964,8.2137,8.1823
39,18.744,9.13843,9.13843,8.27317,8.24144
39,18.7524,9.1475,9.1475,8.28101,8.24924
39,18.808,9.20774,9.20774,8.33308,8.30101
39,18.8346,9.23667,9.23667,8.35808,8.32587
39,18.872,9.27757,9.27757,8.39342,8.36101
39,18.9171,9.32711,9.32711,8.43622,8.40356
39,18.936,9.34794,9.34794,8.45421,8.42145
39,19,9.41884,9.41884,8.51543,8.48233
40,11,3.66351,3.66351,3.46135,3.48919
40,11.0482,3.6845,3.6845,3.48031,3.50842
40,11.064,3.69138,3.69138,3.48652,3.51473
40,11.0966,3.70561,3.70561,3.49937,3.52777
40,11.128,3.71936,3.71936,3.51179,3.54036
40,11.1452,3.72693,3.72693,3.51862,3.5473
40,11.192,3.74756,3.74756,3.53724,3.56619
40,11.1941,3.74847,3.74847,3.53807,3.56703
40,11.2431,3.77024,3.77024,3.55771,3.58696
40,11.256,3.77597,3.77597,3.56288,3.5922
40,11.2924,3.79223,3.79223,3.57755,3.60709
40,11.32,3.8046,3.8046,3.58871,3.61842
40,11.3419,3.81444,3.81444,3.59758,3.62742
40,11.384,3.83346,3.83346,3.61473,3.64482
40,11.3916,3.83689,3.83689,3.61782,3.64796
40,11.4415,3.85956,3.85956,3.63826,3.6687
40,11.448,3.86253,3.86253,3.64094,3.67142
40,11.4916,3.88247,3.88247,3.65891,3.68966
40,11.512,3.89182,3.89182,3.66733,3.69821
40,11.542,3.90561,3.90561,3.67976,3.71082
40,11.576,3.92132,3.92132,3.69391,3.72519
40,11.5926,3.92899,3.92899,3.70082,3.7322
40,11.64,3.95105,3.95105,3.72069,3.75236
40,11.6434,3.95262,3.95262,3.7221,3.75379
40,11.6944,3.97648,3.97648,3.74358,3.7756
40,11.704,3.981,3.981,3.74765,3.77973
40,11.7456,4.00059,4.00059,3.76529,3.79763
40,11.768,4.01117,4.01117,3.7748,3.80729
40,11.7971,4.02496,4.02496,3.78721,3.81989
40,11.832,4.04157,4.04157,3.80216,3.83507
40,11.8488,4.04959,4.04959,3.80937,3.84238
40,11.896,4.07222,4.07222,3.82972,3.86305
40,11.9007,4.07448,4.07448,3.83176,3.86511
40,11.9529,4.09964,4.09964,3.85438,3.88808
40,11.96,4.1031,4.1031,3.85749,3.89123
40,12,4.12252,4.12252,3.87494,3.90896
40,12.0052,4.12506,4.12506,3.87723,3.91128
40,12.024,4.13421,4.13421,3.88546,3.91963
40,12.0578,4.15076,4.15076,3.90032,3.93472
40,12.088,4.16556,4.16556,3.91362,3.94823
40,12.1107,4.17673,4.17673,3.92365,3.95841
40,12.152,4.19715,4.19715,3.942,3.97704
40,12.1637,4.20297,4.20297,3.94722,3.98235
40,12.216,4.22897,4.22897,3.97057,4.00606
40,12.217,4.22949,4.22949,3.97104,4.00653
40,12.2706,4.2563,4.2563,3.9951,4.03096
40,12.28,4.26103,4.26103,3.99935,4.03528
40,12.3243,4.28338,4.28338,4.01941,4.05565
40,12.344,4.29333,4.29333,4.02833,4.06471
40,12.3783,4.31076,4.31076,4.04397,4.08059
40,12.408,4.32587,4.32587,4.05752,4.09436
40,12.4326,4.33844,4.33844,4.0688,4.10581
40,12.472,4.35867,4.35867,4.08694,4.12423
40,12.4871,4.36643,4.36643,4.0939,4.1313
40,12.536,4.39174,4.39174,4.11658,4.15434
40,12.5418,4.39474,4.39474,4.11927,4.15707
40,12.5967,4.42336,4.42336,4.14492,4.18312
40,12.6,4.42506,4.42506,4.14644,4.18467
40,12.6519,4.4523,4.4523,4.17084,4.20945
40,12.664,4.45865,4.45865,4.17653,4.21523
40,12.7074,4.48156,4.48156,4.19705,4.23608
40,12.728,4.49249,4.49249,4.20684,4.24602
40,12.7631,4.51115,4.51115,4.22355,4.26299
40,12.792,4.5266,4.5266,4.23738,4.27704
40,12.819,4.54106,4.54106,4.25033,4.29019
40,12.856,4.56097,4.56097,4.26814,4.3083
40,12.8752,4.57131,4.57131,4.2774,4.3177
40,12.92,4.59561,4.59561,4.29913,4.33978
40,12.9316,4.6019,4.6019,4.30476,4.34549
40,12.984,4.6305,4.6305,4.33034,4.37148
40,12.9882,4.63282,4.63282,4.33242,4.37359
40,13,4.63926,4.63926,4.33818,4.37945
40,13.0452,4.66409,4.66409,4.36037,4.402
40,13.048,4.66565,4.66565,4.36177,4.40342
40,13.1023,4.69569,4.69569,4.38863,4.43071
40,13.112,4.70107,4.70107,4.39343,4.43559
40,13.1597,4.72765,4.72765,4.41719,4.45973
40,13.176,4.73675,4.73675,4.42531,4.46799
40,13.2174,4.75996,4.75996,4.44606,4.48906
40,13.24,4.77268,4.77268,4.45742,4.50061
40,13.2753,4.79263,4.79263,4.47523,4.51871
40,13.304,4.80888,4.80888,4.48975,4.53347
40,13.3335,4.82565,4.82565,4.50472,4.54868
40,13.368,4.84535,4.84535,4.52231,4.56655
40,13.3919,4.85904,4.85904,4.53453,4.57897
40,13.432,4.88207,4.88207,4.55509,4.59986
40,13.4506,4.89279,4.89279,4.56465,4.60959
40,13.496,4.91907,4.91907,4.58809,4.63341
40,13.5095,4.92693,4.92693,4.5951,4.64053
40,13.56,4.95635,4.95635,4.62133,4.6672
40,13.5687,4.96145,4.96145,4.62589,4.67183
40,13.624,4.99391,4.99391,4.65482,4.70124
40,13.6282,4.99638,4.99638,4.65702,4.70347
40,13.6879,5.03171,5.03171,4.6885,4.73547
40,13.688,5.03176,5.03176,4.68855,4.73552
40,13.7479,5.06744,5.06744,4.72034,4.76784
40,13.752,5.0699,5.0699,4.72253,4.77006
40,13.8081,5.10359,5.10359,4.75253,4.80056
40,13.816,5.10833,5.10833,4.75675,4.80486
40,13.8686,5.14016,5.14016,4.78509,4.83366
40,13.88,5.14705,5.14705,4.79123,4.8399
40,13.9294,5.17715,5.17715,4.81801,4.86714
40,13.944,5.18607,5.18607,4.82595,4.87521
40,13.9904,5.21458,5.21458,4.85131,4.90099
40,14,5.22046,5.22046,4.85654,4.90632
40,14.008,5.22539,5.22539,4.86093,4.91078
40,14.0517,5.25244,5.25244,4.88499,4.93524
40,14.072,5.26501,5.26501,4.89616,4.9466
40,14.1133,5.29075,5.29075,4.91905,4.96987
40,14.136,5.30493,5.30493,4.93165,4.98269
40,14.1752,5.3295,5.3295,4.9535,5.00491
40,14.2,5.34515,5.34515,4.9674,5.01904
40,14.2373,5.36872,5.36872,4.98835,5.04034
40,14.264,5.38568,5.38568,5.00341,5.05566
40,14.2997,5.4084,5.4084,5.0236,5.07619
40,14.328,5.42651,5.42651,5.03969,5.09255
40,14.3623,5.44855,5.44855,5.05925,5.11245
40,14.392,5.46766,5.46766,5.07622,5.12971
40,14.4253,5.48917,5.48917,5.09532,5.14913
40,14.456,5.50912,5.50912,5.11302,5.16714
40,14.4885,5.53028,5.53028,5.1318,5.18624
40,14.52,5.5509,5.5509,5.15009,5.20485
40,14.552,5.57188,5.57188,5.16871,5.22378
40,14.584,5.59299,5.59299,5.18743,5.24283
40,14.6157,5.61398,5.61398,5.20604,5.26176
40,14.648,5.63541,5.63541,5.22504,5.28109
40,14.6798,5.65658,5.65658,5.24382,5.30018
40,14.712,5.67814,5.67814,5.26293,5.31962
40,14.7441,5.69969,5.69969,5.28203,5.33906
40,14.776,5.7212,5.7212,5.30109,5.35844
40,14.8087,5.74333,5.74333,5.32069,5.37839
40,14.84,5.76458,5.76458,5.33952,5.39755
40,14.8736,5.78749,5.78749,5.35981,5.41818
40,14.904,5.8083,5.8083,5.37823,5.43693
40,14.9388,5.83218,5.83218,5.39938,5.45845
40,14.968,5.85234,5.85234,5.41723,5.47661
40,15.0042,5.87742,5.87742,5.43943,5.49919
40,15.032,5.89671,5.89671,5.4565,5.51657
40,15.07,5.9232,5.9232,5.47994,5.54042
40,15.096,5.94142,5.94142,5.49606,5.55682
40,15.136,5.96955,5.96955,5.52094,5.58214
40,15.16,5.98647,5.98647,5.53591,5.59737
40,15.2023,6.01646,6.01646,5.56242,5.62435
40,15.224,6.03186,6.03186,5.57604,5.63821
40,15.269,6.06394,6.06394,5.6044,5.66707
40,15.288,6.07759,6.07759,5.61646,5.67935
40,15.3359,6.11201,6.11201,5.64688,5.7103
40,15.352,6.12366,6.12366,5.65718,5.72078
40,15.4031,6.16066,6.16066,5.68987,5.75405
40,15.416,6.17007,6.17007,5.69818,5.76252
40,15.4706,6.20992,6.20992,5.73337,5.79833
40,15.48,6.21684,6.21684,5.73948,5.80455
40,15.5383,6.25978,6.25978,5.77739,5.84314
40,15.544,6.26395,6.26395,5.78108,5.84689
40,15.6064,6.31026,6.31026,5.82195,5.88849
40,15.608,6.31142,6.31142,5.82297,5.88954
40,15.672,6.35925,6.35925,5.86517,5.93249
40,15.6748,6.36137,6.36137,5.86704,5.93439
40,15.736,6.40745,6.40745,5.90767,5.97575
40,15.7435,6.41313,6.41313,5.91267,5.98085
40,15.8,6.45602,6.45602,5.95047,6.01933
40,15.8125,6.46555,6.46555,5.95886,6.02788
40,15.864,6.50496,6.50496,5.99359,6.06323
40,15.8818,6.51862,6.51862,6.00562,6.07549
40,15.928,6.55428,6.55428,6.03702,6.10746
40,15.9514,6.57238,6.57238,6.05297,6.12369
40,15.992,6.60397,6.60397,6.08078,6.15201
40,16.0213,6.62682,6.62682,6.10089,6.17249
40,16.056,6.65404,6.65404,6.12485,6.19689
40,16.0915,6.68196,6.68196,6.14942,6.22191
40,16.12,6.70449,6.70449,6.16924,6.2421
40,16.162,6.7378,6.7378,6.19854,6.27194
40,16.184,6.75533,6.75533,6.21396,6.28764
40,16.2328,6.79436,6.79436,6.24829,6.3226
40,16.248,6.80656,6.80656,6.25901,6.33352
40,16.3039,6.85166,6.85166,6.29865,6.37389
40,16.312,6.85818,6.85818,6.30438,6.37973
40,16.3754,6.90969,6.90969,6.34965,6.42583
40,16.376,6.91019,6.91019,6.35009,6.42629
40,16.44,6.9626,6.9626,6.39613,6.47318
40,16.4471,6.96847,6.96847,6.40129,6.47843
40,16.504,7.01541,7.01541,6.44251,6.52042
40,16.5192,7.02801,7.02801,6.45358,6.5317
40,16.568,7.06862,7.06862,6.48923,6.56801
40,16.5916,7.08833,7.08833,6.50653,6.58564
40,16.632,7.12223,7.12223,6.53628,6.61595
40,16.6643,7.14944,7.14944,6.56016,6.64027
40,16.696,7.17625,7.17625,6.58368,6.66423
40,16.7373,7.21134,7.21134,6.61446,6.69559
40,16.76,7.23068,7.23068,6.63142,6.71287
40,16.8107,7.27406,7.27406,6.66946,6.75163
40,16.824,7.28553,7.28553,6.67951,6.76187
40,16.8843,7.3376,7.3376,6.72516,6.80838
40,16.888,7.34078,7.34078,6.72795,6.81123
40,16.952,7.39646,7.39646,6.77675,6.86094
40,16.9583,7.40197,7.40197,6.78157,6.86586
40,17,7.43849,7.43849,6.81357,6.89846
40,17.016,7.45256,7.45256,6.82589,6.91102
40,17.0326,7.46719,7.46719,6.83871,6.92408
40,17.08,7.50908,7.50908,6.87539,6.96146
40,17.1073,7.53328,7.53328,6.89658,6.98305
40,17.144,7.56603,7.56603,6.92525,7.01227
40,17.1822,7.60024,7.60024,6.9552,7.04279
40,17.208,7.6234,7.6234,6.97547,7.06345
40,17.2575,7.66808,7.66808,7.01457,7.1033
40,17.272,7.68121,7.68121,7.02605,7.115
40,17.3331,7.73683,7.73683,7.07471,7.16459
40,17.336,7.73945,7.73945,7.077,7.16693
40,17.4,7.79813,7.79813,7.12832,7.21923
40,17.4091,7.80649,7.80649,7.13563,7.22668
40,17.464,7.85725,7.85725,7.18,7.27191
40,17.4854,7.87708,7.87708,7.19734,7.28958
40,17.528,7.91681,7.91681,7.23206,7.32497
40,17.562,7.94862,7.94862,7.25985,7.35331
40,17.592,7.97682,7.97682,7.28449,7.37842
40,17.6389,8.02111,8.02111,7.32318,7.41786
40,17.656,8.03727,8.03727,7.33729,7.43225
40,17.7162,8.09458,8.09458,7.38734,7.48327
40,17.72,8.09818,8.09818,7.39048,7.48647
40,17.784,8.15954,8.15954,7.44405,7.54108
40,17.7939,8.16904,8.16904,7.45234,7.54953
40,17.848,8.22138,8.22138,7.49799,7.59608
40,17.8718,8.24453,8.24453,7.51818,7.61667
40,17.912,8.28369,8.28369,7.55233,7.65148
40,17.9501,8.32106,8.32106,7.5849,7.68469
40,17.976,8.34648,8.34648,7.60705,7.70727
40,18,8.37015,8.37015,7.62767,7.7283
40,18.0288,8.39865,8.39865,7.65249,7.75361
40,18.04,8.40975,8.40975,7.66216,7.76347
40,18.104,8.4735,8.4735,7.71768,7.82009
40,18.1078,8.47731,8.47731,7.72099,7.82347
40,18.168,8.53774,8.53774,7.7736,7.87712
40,18.1872,8.55706,8.55706,7.79041,7.89428
40,18.232,8.60247,8.60247,7.82993,7.93458
40,18.2668,8.63793,8.63793,7.86078,7.96604
40,18.296,8.6677,8.6677,7.88667,7.99246
40,18.3469,8.71992,8.71992,7.93209,8.03879
40,18.36,8.73342,8.73342,7.94383,8.05076
40,18.424,8.79965,8.79965,8.00141,8.1095
40,18.4273,8.80306,8.80306,8.00438,8.11252
40,18.488,8.86638,8.86638,8.05941,8.16866
40,18.508,8.88737,8.88737,8.07765,8.18727
40,18.552,8.93362,8.93362,8.11784,8.22826
40,18.5891,8.97287,8.97287,8.15193,8.26305
40,18.616,9.00137,9.00137,8.17669,8.2883
40,18.6706,9.05957,9.05957,8.22722,8.33986
40,18.68,9.06964,9.06964,8.23597,8.34878
40,18.744,9.13843,9.13843,8.29568,8.40971
40,18.7524,9.1475,9.1475,8.30355,8.41774
40,18.808,9.20774,9.20774,8.35583,8.47108
40,18.8346,9.23667,9.23667,8.38093,8.4967
40,18.872,9.27757,9.27757,8.41641,8.5329
40,18.9171,9.32711,9.32711,8.45938,8.57675
40,18.936,9.34794,9.34794,8.47744,8.59518
40,19,9.41884,9.41884,8.53892,8.65791
41,11,3.66351,3.66351,3.58038,3.54852
41,11.0482,3.6845,3.6845,3.60053,3.56835
41,11.064,3.69138,3.69138,3.60713,3.57484
41,11.0966,3.70561,3.70561,3.62079,3.58828
41,11.128,3.71936,3.71936,3.63398,3.60127
41,11.1452,3.72693,3.72693,3.64125,3.60842
41,11.192,3.74756,3.74756,3.66104,3.6279
41,11.1941,3.74847,3.74847,3.66192,3.62876
41,11.2431,3.77024,3.77024,3.68281,3.64931
41,11.256,3.77597,3.77597,3.68831,3.65472
41,11.2924,3.79223,3.79223,3.7039,3.67007
41,11.32,3.8046,3.8046,3.71578,3.68175
41,11.3419,3.81444,3.81444,3.72522,3.69104
41,11.384,3.83346,3.83346,3.74346,3.70898
41,11.3916,3.83689,3.83689,3.74675,3.71222
41,11.4415,3.85956,3.85956,3.76849,3.73362
41,11.448,3.86253,3.86253,3.77134,3.73642
41,11.4916,3.88247,3.88247,3.79047,3.75523
41,11.512,3.89182,3.89182,3.79943,3.76405
41,11.542,3.90561,3.90561,3.81266,3.77706
41,11.576,3.92132,3.92132,3.82772,3.79188
41,11.5926,3.92899,3.92899,3.83508,3.79912
41,11.64,3.95105,3.95105,3.85623,3.81992
41,11.6434,3.95262,3.95262,3.85773,3.82139
41,11.6944,3.97648,3.97648,3.8806,3.8439
41,11.704,3.981,3.981,3.88493,3.84816
41,11.7456,4.00059,4.00059,3.90372,3.86663
41,11.768,4.01117,4.01117,3.91385,3.8766
41,11.7971,4.02496,4.02496,3.92707,3.8896
41,11.832,4.04157,4.04157,3.943,3.90526
41,11.8488,4.04959,4.04959,3.95068,3.91282
41,11.896,4.07222,4.07222,3.97236,3.93414
41,11.9007,4.07448,4.07448,3.97453,3.93627
41,11.9529,4.09964,4.09964,3.99863,3.95998
41,11.96,4.1031,4.1031,4.00195,3.96324
41,12,4.12252,4.12252,4.02055,3.98153
41,12.0052,4.12506,4.12506,4.02299,3.98393
41,12.024,4.13421,4.13421,4.03176,3.99255
41,12.0578,4.15076,4.15076,4.04761,4.00813
41,12.088,4.16556,4.16556,4.06179,4.02208
41,12.1107,4.17673,4.17673,4.07248,4.03259
41,12.152,4.19715,4.19715,4.09204,4.05182
41,12.1637,4.20297,4.20297,4.09761,4.0573
41,12.216,4.22897,4.22897,4.12251,4.08179
41,12.217,4.22949,4.22949,4.12301,4.08228
41,12.2706,4.2563,4.2563,4.14868,4.10751
41,12.28,4.26103,4.26103,4.15321,4.11197
41,12.3243,4.28338,4.28338,4.17461,4.133
41,12.344,4.29333,4.29333,4.18413,4.14236
41,12.3783,4.31076,4.31076,4.20082,4.15877
41,12.408,4.32587,4.32587,4.21528,4.17299
41,12.4326,4.33844,4.33844,4.22731,4.18481
41,12.472,4.35867,4.35867,4.24668,4.20385
41,12.4871,4.36643,4.36643,4.2541,4.21115
41,12.536,4.39174,4.39174,4.27832,4.23495
41,12.5418,4.39474,4.39474,4.28119,4.23777
41,12.5967,4.42336,4.42336,4.30858,4.26469
41,12.6,4.42506,4.42506,4.31021,4.26629
41,12.6519,4.4523,4.4523,4.33626,4.2919
41,12.664,4.45865,4.45865,4.34234,4.29787
41,12.7074,4.48156,4.48156,4.36426,4.31941
41,12.728,4.49249,4.49249,4.37472,4.32969
41,12.7631,4.51115,4.51115,4.39256,4.34723
41,12.792,4.5266,4.5266,4.40734,4.36176
41,12.819,4.54106,4.54106,4.42117,4.37535
41,12.856,4.56097,4.56097,4.44021,4.39406
41,12.8752,4.57131,4.57131,4.4501,4.40377
41,12.92,4.59561,4.59561,4.47333,4.4266
41,12.9316,4.6019,4.6019,4.47935,4.43251
41,12.984,4.6305,4.6305,4.50669,4.45938
41,12.9882,4.63282,4.63282,4.50891,4.46156
41,13,4.63926,4.63926,4.51507,4.46761
41,13.0452,4.66409,4.66409,4.5388,4.49093
41,13.048,4.66565,4.66565,4.5403,4.4924
41,13.1023,4.69569,4.69569,4.56902,4.52062
41,13.112,4.70107,4.70107,4.57415,4.52566
41,13.1597,4.72765,4.72765,4.59956,4.55062
41,13.176,4.73675,4.73675,4.60825,4.55916
41,13.2174,4.75996,4.75996,4.63044,4.58096
41,13.24,4.77268,4.77268,4.6426,4.5929
41,13.2753,4.79263,4.79263,4.66165,4.61162
41,13.304,4.80888,4.80888,4.67719,4.62688
41,13.3335,4.82565,4.82565,4.69321,4.64262
41,13.368,4.84535,4.84535,4.71202,4.66111
41,13.3919,4.85904,4.85904,4.7251,4.67395
41,13.432,4.88207,4.88207,4.74711,4.69557
41,13.4506,4.89279,4.89279,4.75735,4.70562
41,13.496,4.91907,4.91907,4.78244,4.73027
41,13.5095,4.92693,4.92693,4.78995,4.73764
41,13.56,4.95635,4.95635,4.81804,4.76524
41,13.5687,4.96145,4.96145,4.82292,4.77003
41,13.624,4.99391,4.99391,4.85391,4.80046
41,13.6282,4.99638,4.99638,4.85627,4.80278
41,13.6879,5.03171,5.03171,4.88999,4.83589
41,13.688,5.03176,5.03176,4.89005,4.83595
41,13.7479,5.06744,5.06744,4.9241,4.86939
41,13.752,5.0699,5.0699,4.92645,4.8717
41,13.8081,5.10359,5.10359,4.95861,4.90327
41,13.816,5.10833,5.10833,4.96313,4.90771
41,13.8686,5.14016,5.14016,4.9935,4.93753
41,13.88,5.14705,5.14705,5.00009,4.944
41,13.9294,5.17715,5.17715,5.0288,4.97219
41,13.944,5.18607,5.18607,5.03732,4.98055
41,13.9904,5.21458,5.21458,5.06451,5.00725
